AF-Q96QH2-F1-model_v4	AF-Q96QH2-F1-model_v4_TED01	2.30.30.40	2.30.30.40	3.90e-23	80.72	570-652	585-651	1ri9A00
AF-Q96QR8-F1-model_v4	AF-Q96QR8-F1-model_v4_TED01	3.30.2450.30	3.30.2450.30	4.60e-60	76.3	25-197	33-102_118-153_170-195	5fgpA00
AF-Q96RT7-F1-model_v4	AF-Q96RT7-F1-model_v4_TED02	1.20.120.1900	1.20.120.1900	4.70e-65	99.67	1513-1815	1512-1815	3ripA02
AF-Q96RU7-F1-model_v4	AF-Q96RU7-F1-model_v4_TED01	3.30.200.20	3.30.200.20	1.10e-18	90.12	59-139	67-139	5cemA01
AF-Q96RU7-F1-model_v4	AF-Q96RU7-F1-model_v4_TED02	1.10.510.10	1.10.510.10	4.10e-40	88.32	140-336	143-316	5cemA02
AF-Q96S44-F1-model_v4	AF-Q96S44-F1-model_v4_TED02	1.10.510.10	1.10.510.10	2.60e-31	94.62	127-250	121-249	3en9A04
AF-Q96S94-F1-model_v4	AF-Q96S94-F1-model_v4_TED01	1.10.472.10	1.10.472.10	4.60e-40	90.34	48-192	58-188	3mi9B01
AF-Q96S94-F1-model_v4	AF-Q96S94-F1-model_v4_TED02	1.10.472.10	1.10.472.10	2.10e-28	78.95	193-306	197-286	3mi9B02
AF-Q96T49-F1-model_v4	AF-Q96T49-F1-model_v4_TED02	1.25.40.20	1.25.40.20	5.60e-49	71.18	21-190	69-189	1s70B01
AF-Q96T49-F1-model_v4	AF-Q96T49-F1-model_v4_TED03	1.25.40.20	1.25.40.20	3.50e-25	92.2	194-330	201-334	1s70B02
AF-Q96T60-F1-model_v4	AF-Q96T60-F1-model_v4_TED01	2.60.200.20	2.60.200.20	3.60e-32	90.91	1-110	9-108	2brfA00
AF-Q96T60-F1-model_v4	AF-Q96T60-F1-model_v4_TED02	3.40.50.1000	3.40.50.1000	1.10e-68	94.36	144-338	147-330	3zvlA01
AF-Q96T60-F1-model_v4	AF-Q96T60-F1-model_v4_TED03	3.40.50.300	3.40.50.300	5.60e-59	82.51	339-521	367-517	3zvlA02
AF-Q99250-F1-model_v4	AF-Q99250-F1-model_v4_TED05	1.20.120.350	1.20.120.350	3.70e-29	87.5	1198-1325	1208-1319	4g80T00
AF-Q99250-F1-model_v4	AF-Q99250-F1-model_v4_TED09	1.10.238.10	1.10.238.10	6.80e-38	82.71	1779-1898	1789-1911	4ovnF01
AF-Q99558-F1-model_v4	AF-Q99558-F1-model_v4_TED01	3.30.200.20	3.30.200.20	6.70e-32	89.12	325-471	334-367_374-470	4g3cA01
AF-Q99558-F1-model_v4	AF-Q99558-F1-model_v4_TED02	1.10.510.10	1.10.510.10	4.40e-52	87.08	472-680	478-659	4idtB02
AF-Q99558-F1-model_v4	AF-Q99558-F1-model_v4_TED03	3.10.20.90	3.30.200.20	6.70e-32	0.0	325-471	860-947	4g3cA01
AF-Q99569-F1-model_v4	AF-Q99569-F1-model_v4_TED01	1.25.10.10	1.25.10.10	1.00e-197	23.92	529-1012	528-644	3l6xA01
AF-Q99707-F1-model_v4	AF-Q99707-F1-model_v4_TED01	3.20.20.330	3.20.20.330	5.50e-125	92.96	14-354	24-340	4cczA01
AF-Q99707-F1-model_v4	AF-Q99707-F1-model_v4_TED02	3.20.20.20	3.20.20.20	2.00e-112	97.03	355-657	358-651	4cczA02
AF-Q99707-F1-model_v4	AF-Q99707-F1-model_v4_TED03	1.10.1240.10	1.10.1240.10	2.50e-32	86.87	661-752	667-759	3bulA01
AF-Q99707-F1-model_v4	AF-Q99707-F1-model_v4_TED04	3.40.50.280	3.40.50.280	1.70e-51	94.87	770-921	774-925	3bulA02
AF-Q99707-F1-model_v4	AF-Q99707-F1-model_v4_TED05	3.10.196.10	1.10.1240.10	2.50e-32	0.0	661-752	958-1232	3bulA01
AF-Q99728-F1-model_v4	AF-Q99728-F1-model_v4_TED01	3.30.40.10	3.30.40.10	2.80e-18	64.95	26-122	51-113	1jm7B00
AF-Q99728-F1-model_v4	AF-Q99728-F1-model_v4_TED02	1.25.40.20	1.25.40.20	2.50e-43	83.21	419-555	432-545	3c5rA00
AF-Q99728-F1-model_v4	AF-Q99728-F1-model_v4_TED03	3.40.50.10190	3.40.50.10190	9.80e-25	96.0	568-667	572-667	2nteA01
AF-Q99728-F1-model_v4	AF-Q99728-F1-model_v4_TED04	3.40.50.10190	3.40.50.10190	1.10e-29	90.38	668-771	677-770	2nteA02
AF-Q99767-F1-model_v4	AF-Q99767-F1-model_v4_TED01	2.30.29.30	2.30.29.30	5.80e-71	78.53	362-530	364-416_425-475_496-538	3sv1B00
AF-Q99767-F1-model_v4	AF-Q99767-F1-model_v4_TED02	2.30.42.10	2.30.42.10	1.40e-21	93.94	562-654	556-654	3suzA02
AF-Q99767-F1-model_v4	AF-Q99767-F1-model_v4_TED03	2.30.42.10	2.30.42.10	1.20e-19	94.38	655-743	659-742	2yt8A00
AF-Q99835-F1-model_v4	AF-Q99835-F1-model_v4_TED01	1.10.2000.10	1.10.2000.10	3.30e-34	92.65	58-191	66-193	5l7dA01
AF-Q99835-F1-model_v4	AF-Q99835-F1-model_v4_TED02	1.20.1070.10	1.20.1070.10	6.80e-116	87.09	192-555	225-541	4jkvB02
AF-Q99836-F1-model_v4	AF-Q99836-F1-model_v4_TED01	1.10.533.10	1.10.533.10	1.30e-26	91.82	19-128	23-123	3mopA00
AF-Q99836-F1-model_v4	AF-Q99836-F1-model_v4_TED02	3.40.50.10140	3.40.50.10140	2.80e-35	97.81	160-296	162-295	4eo7A01
AF-Q99856-F1-model_v4	AF-Q99856-F1-model_v4_TED01	1.10.150.60	1.10.150.60	4.40e-50	95.28	222-346	226-348	1c20A00
AF-Q99961-F1-model_v4	AF-Q99961-F1-model_v4_TED02	2.30.30.40	2.30.30.40	3.60e-20	76.39	297-368	311-365	3c0cA00
AF-Q9BRK3-F1-model_v4	AF-Q9BRK3-F1-model_v4_TED01	2.60.40.10	2.60.40.10	2.10e-10	58.9	170-301	34-64_198-293	5o45A00
AF-Q9BRK3-F1-model_v4	AF-Q9BRK3-F1-model_v4_TED02	2.60.40.10	2.60.40.10	5.90e-10	61.25	32-169	72-191	6igwA00
AF-Q9BRX9-F1-model_v4	AF-Q9BRX9-F1-model_v4_TED01	2.130.10.10	2.130.10.10	1.00e-70	71.76	7-307	25-240	4ql1A00
AF-Q9BSU3-F1-model_v4	AF-Q9BSU3-F1-model_v4_TED01	3.40.630.30	3.40.630.30	1.40e-39	53.6	48-224	3-166	4xnhB00
AF-Q9BSW2-F1-model_v4	AF-Q9BSW2-F1-model_v4_TED01	1.10.238.10	1.10.238.10	4.60e-11	66.97	23-131	48-120	5vp3A00
AF-Q9BSW2-F1-model_v4	AF-Q9BSW2-F1-model_v4_TED02	3.40.50.300	3.40.50.300	3.20e-59	88.72	535-729	545-717	4djtB00
AF-Q9BSW7-F1-model_v4	AF-Q9BSW7-F1-model_v4_TED01	2.60.40.150	2.60.40.150	2.10e-37	93.01	174-316	174-218_225-312	2enpA00
AF-Q9BSW7-F1-model_v4	AF-Q9BSW7-F1-model_v4_TED02	2.60.40.150	2.60.40.150	3.20e-40	93.63	317-470	324-473	1tjxA00
AF-Q9BT22-F1-model_v4	AF-Q9BT22-F1-model_v4_TED02	3.40.50.2000	3.40.50.2000	2.10e-15	79.11	270-452	228-447	4pqgA03
AF-Q9BTC0-F1-model_v4	AF-Q9BTC0-F1-model_v4_TED01	3.30.40.10	3.30.40.10	5.20e-18	80.95	263-325	266-316	4l7xA00
AF-Q9BTC0-F1-model_v4	AF-Q9BTC0-F1-model_v4_TED03	2.40.290.10	1.10.472.30	1.20e-22	0.0	657-766	1054-1200	1enwA00
AF-Q9BU61-F1-model_v4	AF-Q9BU61-F1-model_v4_TED01	3.40.1230.10	3.40.1230.10	1.70e-36	70.0	43-170	80-172	2fi9A00
AF-Q9BUB5-F1-model_v4	AF-Q9BUB5-F1-model_v4_TED01	3.30.200.20	3.30.200.20	1.90e-20	88.17	35-126	45-127	2hw6A01
AF-Q9BUB5-F1-model_v4	AF-Q9BUB5-F1-model_v4_TED02	1.10.510.10	1.10.510.10	9.30e-63	67.3	127-164,206-382	128-171_205-236_274-422	2hw6A02
AF-Q9BUJ2-F1-model_v4	AF-Q9BUJ2-F1-model_v4_TED02	2.60.120.920	2.60.120.920	6.10e-46	92.96	208-420	214-411	4xw3A00
AF-Q9BUJ2-F1-model_v4	AF-Q9BUJ2-F1-model_v4_TED03	3.40.50.300	3.40.50.300	3.10e-18	95.11	421-595	419-602	4qm6A00
AF-Q9BVI0-F1-model_v4	AF-Q9BVI0-F1-model_v4_TED01	2.30.30.140	2.30.30.140	3.30e-22	83.95	1-69	2-81	3sd4A00
AF-Q9BVI0-F1-model_v4	AF-Q9BVI0-F1-model_v4_TED02	2.30.30.140	2.30.30.140	3.50e-24	80.6	81-147	86-139	3p8dA00
AF-Q9BVN2-F1-model_v4	AF-Q9BVN2-F1-model_v4_TED01	1.20.58.900	1.20.58.900	8.80e-67	95.54	477-673	472-669	4giwB00
AF-Q9BVS5-F1-model_v4	AF-Q9BVS5-F1-model_v4_TED01	3.10.330.20	3.10.330.20	1.00e-27	80.82	142-214	156-214	2b25A01
AF-Q9BVS5-F1-model_v4	AF-Q9BVS5-F1-model_v4_TED02	3.40.50.150	3.40.50.150	1.00e-58	92.78	215-391,461-477	220-391_465-472	2b25A02
AF-Q9BWP8-F1-model_v4	AF-Q9BWP8-F1-model_v4_TED01	3.10.100.10	3.10.100.10	2.80e-39	75.48	116-270	152-268	4yliE00
AF-Q9BXC9-F1-model_v4	AF-Q9BXC9-F1-model_v4_TED01	2.130.10.10	2.130.10.10	2.30e-05	73.07	10-332	11-246	3odtA00
AF-Q9BXJ9-F1-model_v4	AF-Q9BXJ9-F1-model_v4_TED01	1.25.40.1040	1.25.40.1040	1.30e-173	36.35	1-498	9-189	4kvmA01
AF-Q9BXJ9-F1-model_v4	AF-Q9BXJ9-F1-model_v4_TED03	1.25.40.1010	1.25.40.1010	8.00e-78	40.65	499-729	484-573_645-669	4kvmA02
AF-Q9BXW4-F1-model_v4	AF-Q9BXW4-F1-model_v4_TED01	3.10.20.90	3.10.20.90	1.90e-45	89.68	1-126	14-126	3vvwB00
AF-Q9BYD2-F1-model_v4	AF-Q9BYD2-F1-model_v4_TED01	3.40.5.10	3.40.5.10	5.70e-14	93.44	94-154	94-150	1vs9G01
AF-Q9BYD2-F1-model_v4	AF-Q9BYD2-F1-model_v4_TED02	3.10.430.100	3.40.5.10	5.70e-14	0.0	94-154	160-240	1vs9G01
AF-Q9BYJ1-F1-model_v4	AF-Q9BYJ1-F1-model_v4_TED01	2.60.60.20	2.60.60.20	2.60e-18	98.28	2-116	3-117	4nreA01
AF-Q9BYJ9-F1-model_v4	AF-Q9BYJ9-F1-model_v4_TED01	3.10.590.10	3.10.590.10	1.70e-65	87.3	365-538	367-381_389-553	4u8tE00
AF-Q9BYU1-F1-model_v4	AF-Q9BYU1-F1-model_v4_TED03	1.10.10.60	1.10.10.60	3.30e-25	77.78	210-282	220-290	1pufB00
AF-Q9BYV9-F1-model_v4	AF-Q9BYV9-F1-model_v4_TED01	3.30.710.10	3.30.710.10	2.60e-33	89.31	8-138	19-135	2z8hA01
AF-Q9BYX4-F1-model_v4	AF-Q9BYX4-F1-model_v4_TED01	1.10.533.10	1.10.533.10	5.20e-11	97.8	6-96	8-96	4a2qA01
AF-Q9BYX4-F1-model_v4	AF-Q9BYX4-F1-model_v4_TED03	3.40.50.300	2.170.150.30	9.10e-41	0.0	891-1025	313-331_357-532	2rqbA00
AF-Q9BYX4-F1-model_v4	AF-Q9BYX4-F1-model_v4_TED04	3.40.50.300	2.170.150.30	9.10e-41	0.0	891-1025	537-545_697-861	2rqbA00
AF-Q9BYX4-F1-model_v4	AF-Q9BYX4-F1-model_v4_TED05	1.20.1320.30	2.170.150.30	9.10e-41	0.0	891-1025	550-611_618-644	2rqbA00
AF-Q9BYX4-F1-model_v4	AF-Q9BYX4-F1-model_v4_TED06	2.170.150.30	2.170.150.30	9.10e-41	88.89	891-1025	901-1020	2rqbA00
AF-Q9BYZ6-F1-model_v4	AF-Q9BYZ6-F1-model_v4_TED01	3.40.50.300	3.40.50.300	1.10e-35	93.3	4-227	14-222	5vcuA00
AF-Q9BYZ6-F1-model_v4	AF-Q9BYZ6-F1-model_v4_TED02	3.30.710.10	3.30.710.10	3.20e-04	70.67	375-489	267-301_384-489	4u2mA01
AF-Q9BZL4-F1-model_v4	AF-Q9BZL4-F1-model_v4_TED01	1.25.40.20	1.25.40.20	1.70e-40	76.8	13-190	52-193	1s70B01
AF-Q9BZL4-F1-model_v4	AF-Q9BZL4-F1-model_v4_TED02	1.25.40.20	1.25.40.20	7.10e-33	75.91	191-327	198-301	1s70B02
AF-Q9BZR9-F1-model_v4	AF-Q9BZR9-F1-model_v4_TED01	3.30.40.10	3.30.40.10	1.20e-17	95.24	2-85	4-83	5eyaF00
AF-Q9BZS1-F1-model_v4	AF-Q9BZS1-F1-model_v4_TED01	1.10.10.10	1.10.10.10	1.40e-32	90.53	335-427	333-420	2a07J00
AF-Q9BZV2-F1-model_v4	AF-Q9BZV2-F1-model_v4_TED01	1.20.1250.20	1.20.1250.20	3.50e-18	46.08	6-208,264-468	13-200	3wdoA01
AF-Q9BZV2-F1-model_v4	AF-Q9BZV2-F1-model_v4_TED02	1.20.1250.20	1.20.1250.20	3.50e-18	49.76	6-208,264-468	260-468	3wdoA01
AF-Q9BZY9-F1-model_v4	AF-Q9BZY9-F1-model_v4_TED01	3.30.40.10	3.30.40.10	1.10e-15	82.22	2-75	2-91	2egpA00
AF-Q9C026-F1-model_v4	AF-Q9C026-F1-model_v4_TED03	2.60.40.10	2.60.40.10	5.00e-24	80.56	432-539	446-532	2db8A00
AF-Q9C026-F1-model_v4	AF-Q9C026-F1-model_v4_TED04	2.60.120.920	2.60.120.920	1.70e-28	90.59	540-696	543-709	4qt6A00
AF-Q9C0A6-F1-model_v4	AF-Q9C0A6-F1-model_v4_TED01	2.170.270.10	2.170.270.10	5.80e-24	67.72	164-405	204-263_294-417	4ldgA00
AF-Q9C0B1-F1-model_v4	AF-Q9C0B1-F1-model_v4_TED01	2.60.120.590	2.60.120.590	8.70e-125	79.44	30-330	10-164_195-253_263-323	4ie5A01
AF-Q9C0B1-F1-model_v4	AF-Q9C0B1-F1-model_v4_TED02	1.20.58.1470	1.20.58.1470	7.60e-43	98.52	331-464	332-465	4ie5A02
AF-Q9C0C9-F1-model_v4	AF-Q9C0C9-F1-model_v4_TED01	2.30.30.140	3.10.110.10	1.10e-60	0.0	922-1174	61-86_118-145	3cegA00
AF-Q9C0C9-F1-model_v4	AF-Q9C0C9-F1-model_v4_TED03	3.10.110.10	3.10.110.10	1.10e-60	63.77	922-1174	910-1090	3cegA00
AF-Q9C0D7-F1-model_v4	AF-Q9C0D7-F1-model_v4_TED02	3.40.50.11980	3.40.50.11980	6.20e-66	97.6	244-406	244-410	3v33A00
AF-Q9GZQ4-F1-model_v4	AF-Q9GZQ4-F1-model_v4_TED01	1.20.1070.10	1.20.1070.10	2.60e-77	94.34	39-356	40-252_260-346	4buoA00
AF-Q9GZV1-F1-model_v4	AF-Q9GZV1-F1-model_v4_TED01	1.25.40.20	1.25.40.20	2.00e-27	52.33	76-247	145-234	1s70B01
AF-Q9GZV1-F1-model_v4	AF-Q9GZV1-F1-model_v4_TED02	1.25.40.20	1.25.40.20	9.30e-20	85.15	248-341	241-333	6iybB00
AF-Q9GZZ9-F1-model_v4	AF-Q9GZZ9-F1-model_v4_TED01	3.40.50.720	3.40.50.720	6.60e-81	95.0	70-329	75-321	3h8vB00
AF-Q9H0C1-F1-model_v4	AF-Q9H0C1-F1-model_v4_TED02	1.25.40.10	1.25.40.10	1.50e-13	45.83	71-358	77-208	3u4tB00
AF-Q9H0C1-F1-model_v4	AF-Q9H0C1-F1-model_v4_TED03	1.25.40.10	1.25.40.10	1.50e-13	33.9	71-358	253-265_272-365	3u4tB00
AF-Q9H0M0-F1-model_v4	AF-Q9H0M0-F1-model_v4_TED01	2.60.40.150	2.60.40.150	2.90e-24	88.73	14-155	19-144	2nq3A00
AF-Q9H0M0-F1-model_v4	AF-Q9H0M0-F1-model_v4_TED03	3.90.1750.10	2.20.70.10	2.70e-12	0.0	383-418	560-798	2dwvA01
AF-Q9H0M0-F1-model_v4	AF-Q9H0M0-F1-model_v4_TED04	3.30.2410.10	3.30.2410.10	4.40e-43	93.22	805-922	807-916	3tugA02
AF-Q9H190-F1-model_v4	AF-Q9H190-F1-model_v4_TED01	2.30.42.10	2.30.42.10	4.50e-18	85.57	92-188	104-186	5g1eA01
AF-Q9H190-F1-model_v4	AF-Q9H190-F1-model_v4_TED02	2.30.42.10	2.30.42.10	7.10e-21	84.54	189-273	192-285	5g1eA02
AF-Q9H1P3-F1-model_v4	AF-Q9H1P3-F1-model_v4_TED01	2.40.160.120	2.40.160.120	9.60e-47	50.76	159-326	77-325_355-405_444-471	1zhxA03
AF-Q9H211-F1-model_v4	AF-Q9H211-F1-model_v4_TED02	1.10.10.1420	1.10.10.1420	1.10e-44	74.82	408-545	442-546	2kloA00
AF-Q9H254-F1-model_v4	AF-Q9H254-F1-model_v4_TED01	1.10.418.10	1.10.418.10	6.10e-44	68.7	40-170	72-161	4q57B01
AF-Q9H254-F1-model_v4	AF-Q9H254-F1-model_v4_TED02	1.10.418.10	1.10.418.10	1.40e-45	99.17	171-291	172-291	1dxxA02
AF-Q9H254-F1-model_v4	AF-Q9H254-F1-model_v4_TED06	2.30.29.30	2.30.29.30	9.50e-30	91.8	2414-2528	2417-2535	3pp2A00
AF-Q9H2I8-F1-model_v4	AF-Q9H2I8-F1-model_v4_TED01	3.80.10.10	3.80.10.10	6.30e-20	94.2	1-134	5-138	3jb9j00
AF-Q9H2U1-F1-model_v4	AF-Q9H2U1-F1-model_v4_TED01	3.40.50.300	3.40.50.300	2.20e-79	91.1	153-388	173-387	2xauA02
AF-Q9H2U1-F1-model_v4	AF-Q9H2U1-F1-model_v4_TED02	3.40.50.300	3.40.50.300	8.20e-49	76.64	457-620	394-411_431-626	2xauA03
AF-Q9H3J6-F1-model_v4	AF-Q9H3J6-F1-model_v4_TED01	3.30.160.20	3.30.160.20	3.00e-30	60.87	13-127	54-123	2rsmA00
AF-Q9H4B4-F1-model_v4	AF-Q9H4B4-F1-model_v4_TED01	3.30.200.20	1.10.510.10	3.40e-86	26.77	54-378	55-141	4bkyA00
AF-Q9H4B4-F1-model_v4	AF-Q9H4B4-F1-model_v4_TED02	1.10.510.10	1.10.510.10	3.40e-86	56.31	54-378	146-328	4bkyA00
AF-Q9H4B4-F1-model_v4	AF-Q9H4B4-F1-model_v4_TED03	3.30.1120.30	1.10.510.10	3.40e-86	0.0	54-378	428-643	4bkyA00
AF-Q9H4I2-F1-model_v4	AF-Q9H4I2-F1-model_v4_TED03	1.10.10.60	1.10.10.60	4.80e-10	74.29	492-561	504-555	2dn0A00
AF-Q9H4I2-F1-model_v4	AF-Q9H4I2-F1-model_v4_TED04	1.10.10.60	1.10.10.60	6.00e-12	67.78	602-691	622-682	2djoA00
AF-Q9H4I2-F1-model_v4	AF-Q9H4I2-F1-model_v4_TED05	1.10.10.60	1.10.10.60	2.10e-09	87.84	766-835	771-839	3narA00
AF-Q9H4I2-F1-model_v4	AF-Q9H4I2-F1-model_v4_TED06	1.10.10.60	1.10.10.60	1.10e-12	91.53	837-894	841-895	2ys9A00
AF-Q9H5K3-F1-model_v4	AF-Q9H5K3-F1-model_v4_TED01	3.30.200.20	1.10.510.10	6.10e-72	23.28	46-350	81-151	5gz8A00
AF-Q9H5K3-F1-model_v4	AF-Q9H5K3-F1-model_v4_TED02	1.10.510.10	1.10.510.10	6.10e-72	60.33	46-350	158-341	5gz8A00
AF-Q9H6Q3-F1-model_v4	AF-Q9H6Q3-F1-model_v4_TED01	2.30.30.40	2.30.30.40	6.70e-12	79.1	24-88	36-90	4m4zA01
AF-Q9H6Q3-F1-model_v4	AF-Q9H6Q3-F1-model_v4_TED02	3.30.505.10	3.30.505.10	1.60e-27	91.43	89-193	96-191	4m4zA02
AF-Q9H6Z4-F1-model_v4	AF-Q9H6Z4-F1-model_v4_TED01	2.30.29.30	2.30.29.30	3.70e-40	53.11	313-510	400-521	3wyfE00
AF-Q9H706-F1-model_v4	AF-Q9H706-F1-model_v4_TED03	1.10.150.50	1.10.150.50	2.40e-18	96.67	812-871	814-871	2dkzA01
AF-Q9H788-F1-model_v4	AF-Q9H788-F1-model_v4_TED01	3.30.505.10	3.30.505.10	1.00e-17	94.96	335-450	338-453	2lqnA01
AF-Q9H7B4-F1-model_v4	AF-Q9H7B4-F1-model_v4_TED01	2.170.270.10	1.25.40.970	1.40e-28	0.0	274-353	2-36_199-271	5v37A04
AF-Q9H7B4-F1-model_v4	AF-Q9H7B4-F1-model_v4_TED02	1.10.220.160	1.25.40.970	1.40e-28	0.0	274-353	40-183	5v37A04
AF-Q9H7B4-F1-model_v4	AF-Q9H7B4-F1-model_v4_TED03	1.25.40.970	1.25.40.970	1.40e-28	95.06	274-353	277-354	5v37A04
AF-Q9H7B4-F1-model_v4	AF-Q9H7B4-F1-model_v4_TED04	1.25.40.10	1.25.40.10	2.00e-18	88.0	354-428	363-428	5v37A05
AF-Q9H7P9-F1-model_v4	AF-Q9H7P9-F1-model_v4_TED01	1.20.900.10	1.20.900.10	5.20e-54	88.52	95-303	103-287	2pz1A02
AF-Q9H7P9-F1-model_v4	AF-Q9H7P9-F1-model_v4_TED02	2.30.29.30	2.30.29.30	6.30e-16	94.81	304-437	303-431	1kz7C02
AF-Q9H8Y8-F1-model_v4	AF-Q9H8Y8-F1-model_v4_TED01	2.30.42.10	2.30.42.10	1.20e-36	81.82	1-110	16-105	5h3jA01
AF-Q9H8Y8-F1-model_v4	AF-Q9H8Y8-F1-model_v4_TED02	2.30.42.10	2.30.42.10	3.00e-36	83.17	111-211	114-197	4kfvA02
AF-Q9H987-F1-model_v4	AF-Q9H987-F1-model_v4_TED01	2.30.42.10	2.30.42.10	3.10e-19	81.19	1-101	6-87	1v5lA00
AF-Q9H9B1-F1-model_v4	AF-Q9H9B1-F1-model_v4_TED02	1.25.40.20	1.25.40.20	2.20e-85	31.65	763-999	922-996	3b7bB00
AF-Q9H9B1-F1-model_v4	AF-Q9H9B1-F1-model_v4_TED03	2.170.270.10	2.170.270.10	2.90e-103	94.91	1004-1278	1012-1272	5vscA00
AF-Q9H9E3-F1-model_v4	AF-Q9H9E3-F1-model_v4_TED04	1.20.58.1970	1.20.58.1970	1.00e-56	90.0	616-785	631-783	3hr0A02
AF-Q9HAK2-F1-model_v4	AF-Q9HAK2-F1-model_v4_TED01	2.60.40.3180	2.60.40.3180	9.30e-139	85.29	8-245	33-235	3lyrA00
AF-Q9HAK2-F1-model_v4	AF-Q9HAK2-F1-model_v4_TED02	2.60.40.10	2.60.40.10	9.90e-30	89.13	246-336	255-337	3mlpE02
AF-Q9HAQ2-F1-model_v4	AF-Q9HAQ2-F1-model_v4_TED01	3.40.850.10	3.40.850.10	5.20e-116	91.35	5-340	6-40_50-157_167-351	3nwnA00
AF-Q9HAZ2-F1-model_v4	AF-Q9HAZ2-F1-model_v4_TED01	2.170.270.10	2.170.270.10	3.70e-29	51.55	54-214	77-113_168-213	4c1qA00
AF-Q9HC62-F1-model_v4	AF-Q9HC62-F1-model_v4_TED01	3.40.395.10	3.40.395.10	1.60e-82	96.46	364-589	369-586	1th0B00
AF-Q9HCG7-F1-model_v4	AF-Q9HCG7-F1-model_v4_TED01	2.70.98.40	1.50.10.10	4.90e-15	0.0	560-876	146-462	2okxA05
AF-Q9HCG7-F1-model_v4	AF-Q9HCG7-F1-model_v4_TED02	1.50.10.10	1.50.10.10	4.90e-15	79.05	560-876	498-898	2okxA05
AF-Q9HCK8-F1-model_v4	AF-Q9HCK8-F1-model_v4_TED01	2.40.50.40	2.40.50.40	1.80e-10	80.52	643-704	638-714	2h1eA02
AF-Q9HCK8-F1-model_v4	AF-Q9HCK8-F1-model_v4_TED02	2.40.50.40	2.40.50.40	5.80e-20	86.96	713-780	721-781	2epbA00
AF-Q9HCK8-F1-model_v4	AF-Q9HCK8-F1-model_v4_TED03	3.40.50.10810	3.40.5.120	4.20e-14	0.0	2313-2361	804-1018_1026-1039	2ckaA01
AF-Q9HCK8-F1-model_v4	AF-Q9HCK8-F1-model_v4_TED04	3.40.50.300	3.40.5.120	4.20e-14	0.0	2313-2361	1047-1053_1137-1284_1299-1339	2ckaA01
AF-Q9HCK8-F1-model_v4	AF-Q9HCK8-F1-model_v4_TED06	1.10.10.60	1.10.10.60	3.50e-23	69.48	1574-1690,1738-1766	1603-1680_1734-1770	3tedA02
AF-Q9HCK8-F1-model_v4	AF-Q9HCK8-F1-model_v4_TED07	3.40.5.120	3.40.5.120	4.20e-14	96.08	2313-2361	2312-2362	2ckaA01
AF-Q9HD26-F1-model_v4	AF-Q9HD26-F1-model_v4_TED02	2.30.42.10	2.30.42.10	4.20e-25	58.78	284-370	229-376	4jokA00
AF-Q9HD36-F1-model_v4	AF-Q9HD36-F1-model_v4_TED01	1.10.437.10	1.10.437.10	4.60e-37	96.89	15-170	13-173	4b4sA01
AF-Q9HD40-F1-model_v4	AF-Q9HD40-F1-model_v4_TED02	3.40.640.10	3.40.640.10	1.20e-214	47.95	1-463	110-331	4zdoB00
AF-Q9HD40-F1-model_v4	AF-Q9HD40-F1-model_v4_TED03	3.90.1150.10	3.40.640.10	1.20e-214	27.56	1-463	335-468	4zdoB00
AF-Q9NP73-F1-model_v4	AF-Q9NP73-F1-model_v4_TED01	3.40.50.2000	3.40.50.2000	1.50e-25	54.23	51-145	4-127	2jzcA00
AF-Q9NP73-F1-model_v4	AF-Q9NP73-F1-model_v4_TED03	2.30.30.140	3.40.50.2000	2.10e-06	0.0	1-50	493-547	2jzcA00
AF-Q9NPB3-F1-model_v4	AF-Q9NPB3-F1-model_v4_TED01	1.10.238.10	1.10.238.10	2.20e-16	79.76	66-144	78-149	3i5gB01
AF-Q9NPB3-F1-model_v4	AF-Q9NPB3-F1-model_v4_TED02	1.10.238.10	1.10.238.10	3.80e-23	93.15	148-220	153-220	3ox6A02
AF-Q9NPG4-F1-model_v4	AF-Q9NPG4-F1-model_v4_TED01	2.60.40.60	2.60.40.60	1.10e-17	97.03	30-129	29-127	5dzxB01
AF-Q9NPG4-F1-model_v4	AF-Q9NPG4-F1-model_v4_TED02	2.60.40.60	2.60.40.60	4.00e-20	89.81	130-237	140-236	5sznA02
AF-Q9NPG4-F1-model_v4	AF-Q9NPG4-F1-model_v4_TED03	2.60.40.60	2.60.40.60	1.10e-28	85.59	238-355	244-344	4zpmA03
AF-Q9NPG4-F1-model_v4	AF-Q9NPG4-F1-model_v4_TED04	2.60.40.60	2.60.40.60	5.90e-20	89.72	357-458	352-452	5szpA04
AF-Q9NPG4-F1-model_v4	AF-Q9NPG4-F1-model_v4_TED05	2.60.40.60	2.60.40.60	2.00e-26	93.33	459-563	460-557	5dzvB05
AF-Q9NPG4-F1-model_v4	AF-Q9NPG4-F1-model_v4_TED06	2.60.40.60	2.60.40.60	2.00e-09	79.59	564-710	565-592_615-703	5czrA02
AF-Q9NPJ1-F1-model_v4	AF-Q9NPJ1-F1-model_v4_TED01	1.10.560.10	1.10.560.10	2.70e-13	48.48	369-570	12-139_409-568	4xcgA01
AF-Q9NPJ1-F1-model_v4	AF-Q9NPJ1-F1-model_v4_TED03	3.50.7.10	3.50.7.10	1.90e-11	89.33	232-365	219-368	3aq1B03
